tab	sites
site	location	samples	specimens	age_high	age_low	age_unit	dir_alpha95	dir_comp_name	dir_dec	dir_inc	dir_k	dir_n_samples	dir_n_specimens	dir_n_specimens_lines	dir_n_specimens_planes	dir_polarity	dir_r	dir_tilt_correction	lat	lon	geologic_classes	geologic_types	lithologies	analysts	criteria	software_packages	citations	method_codes	result_quality	vgp_dm	vgp_dp	vgp_lat	vgp_lon
HF1-15	Keweenaw Peninsula	HF1-15	HF1-15	992.0	985.0	Ma		hct	83.1	4.5		1.0	1	1	0	t		0	47.3	-88.2	Sedimentary	Sediment Layer	Siltstone:Sandstone		ACCEPT	pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4	g	  180.4 	   90.4 	    6.3 	    5.4 
HF1-15	Keweenaw Peninsula	HF1-15	HF1-15	992.0	985.0	Ma		hdt	61.9	8.8		1.0	1	1	0	t		0	47.3	-88.2	Sedimentary	Sediment Layer	Siltstone:Sandstone		ACCEPT	pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO:LP-DC4	g	  181.6 	   91.6 	   22.0 	   20.2 
HF1-15	Keweenaw Peninsula	HF1-15	HF1-15	992.0	985.0	Ma		hct	82.4	11.1		1.0	1	1	0	t		100	47.3	-88.2	Sedimentary	Sediment Layer	Siltstone:Sandstone		ACCEPT	pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DA-DIR-GEO	g	  182.6 	   92.6 	    9.3 	    3.6 
HF1-16	Keweenaw Peninsula	HF1-16	HF1-16	992.0	985.0	Ma		hdt	49.0	0.4		1.0	1	1	0	t		100	47.3	-88.2	Sedimentary	Sediment Layer	Siltstone:Sandstone		ACCEPT	pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT:LP-DC4:DA-DIR-GEO	g	  180.0 	   90.0 	   26.6 	   34.2 
HF1-16	Keweenaw Peninsula	HF1-16	HF1-16	992.0	985.0	Ma		hct	50.8	2.5		1.0	1	1	0	t		0	47.3	-88.2	Sedimentary	Sediment Layer	Siltstone:Sandstone		ACCEPT	pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4	g	  180.1 	   90.1 	   26.4 	   31.9 
HF1-16	Keweenaw Peninsula	HF1-16	HF1-16	992.0	985.0	Ma		hct	50.3	5.7		1.0	1	1	0	t		100	47.3	-88.2	Sedimentary	Sediment Layer	Siltstone:Sandstone		ACCEPT	pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DA-DIR-GEO	g	  180.7 	   90.7 	   28.0 	   31.3 
HF1-16	Keweenaw Peninsula	HF1-16	HF1-16	992.0	985.0	Ma		hdt	48.8	-2.6		1.0	1	1	0	t		0	47.3	-88.2	Sedimentary	Sediment Layer	Siltstone:Sandstone		ACCEPT	pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO:LP-DC4	g	  180.1 	   90.1 	   25.5 	   35.4 
HF1-17	Keweenaw Peninsula																		47.3	-88.2													
HF1-19	Keweenaw Peninsula	HF1-19	HF1-19	992.0	985.0	Ma		hct	83.9	-29.9		1.0	1	1	0	t		0	47.3	-88.2	Sedimentary	Sediment Layer	Siltstone:Sandstone		ACCEPT	pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4	g	  199.6 	  110.6 	   -7.7 	   17.2 
HF1-19	Keweenaw Peninsula	HF1-19	HF1-19	992.0	985.0	Ma		hdt	69.4	7.0		1.0	1	1	0	t		0	47.3	-88.2	Sedimentary	Sediment Layer	Siltstone:Sandstone		ACCEPT	pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO:LP-DC4	g	  181.0 	   91.0 	   16.5 	   14.8 
HF1-19	Keweenaw Peninsula	HF1-19	HF1-19	992.0	985.0	Ma		hct	86.0	-23.1		1.0	1	1	0	t		100	47.3	-88.2	Sedimentary	Sediment Layer	Siltstone:Sandstone		ACCEPT	pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DA-DIR-GEO	g	  191.4 	  101.7 	   -6.1 	   12.9 
HF1-19	Keweenaw Peninsula	HF1-19	HF1-19	992.0	985.0	Ma		hdt	84.5	13.0		1.0	1	1	0	t		100	47.3	-88.2	Sedimentary	Sediment Layer	Siltstone:Sandstone		ACCEPT	pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DA-DIR-GEO	g	  183.5 	   93.6 	    8.6 	    1.3 
HF1-2	Keweenaw Peninsula	HF1-2	HF1-2	992.0	985.0	Ma		hct	68.5	-27.6		1.0	1	1	0	t		0	47.3	-88.2	Sedimentary	Sediment Layer	Siltstone:Sandstone		ACCEPT	pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4	g	  196.5 	  107.3 	    3.1 	   27.4 
HF1-2	Keweenaw Peninsula	HF1-2	HF1-2	992.0	985.0	Ma		hdt	57.0	-45.5		1.0	1	1	0	t		0	47.3	-88.2	Sedimentary	Sediment Layer	Siltstone:Sandstone		ACCEPT	pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO:LP-DC4	g	  228.9 	  145.5 	   -0.2 	   43.4 
HF1-2	Keweenaw Peninsula	HF1-2	HF1-2	992.0	985.0	Ma		hct	71.2	-22.2		1.0	1	1	0	t		100	47.3	-88.2	Sedimentary	Sediment Layer	Siltstone:Sandstone		ACCEPT	pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DA-DIR-GEO	g	  190.5 	  100.8 	    3.9 	   23.4 
HF1-2	Keweenaw Peninsula	HF1-2	HF1-2	992.0	985.0	Ma		hdt	63.3	-41.1		1.0	1	1	0	t		100	47.3	-88.2	Sedimentary	Sediment Layer	Siltstone:Sandstone		ACCEPT	pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT:LP-DC4:DA-DIR-GEO	g	  218.9 	  133.2 	   -0.8 	   36.8 
HF1-20	Keweenaw Peninsula	HF1-20	HF1-20	992.0	985.0	Ma		hct	82.4	24.2		1.0	1	1	0	t		0	47.3	-88.2	Sedimentary	Sediment Layer	Siltstone:Sandstone		ACCEPT	pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4	g	  192.5 	  103.0 	   14.4 	  358.6 
HF1-20	Keweenaw Peninsula	HF1-20	HF1-20	992.0	985.0	Ma		hdt	79.7	19.0		1.0	1	1	0	t		0	47.3	-88.2	Sedimentary	Sediment Layer	Siltstone:Sandstone		ACCEPT	pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO:LP-DC4	g	  187.6 	   97.8 	   14.1 	    2.7 
HF1-20	Keweenaw Peninsula	HF1-20	HF1-20	992.0	985.0	Ma		hct	79.9	30.6		1.0	1	1	0	t		100	47.3	-88.2	Sedimentary	Sediment Layer	Siltstone:Sandstone		ACCEPT	pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DA-DIR-GEO	g	  200.5 	  111.7 	   18.8 	  357.6 
HF1-20	Keweenaw Peninsula	HF1-20	HF1-20	992.0	985.0	Ma		hdt	77.7	25.3		1.0	1	1	0	t		100	47.3	-88.2	Sedimentary	Sediment Layer	Siltstone:Sandstone		ACCEPT	pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT:LP-DC4:DA-DIR-GEO	g	  193.8 	  104.3 	   18.0 	    1.6 
HF1-21	Keweenaw Peninsula	HF1-21	HF1-21	992.0	985.0	Ma		hdt	52.9	10.8		1.0	1	1	0	t		100	47.3	-88.2	Sedimentary	Sediment Layer	Siltstone:Sandstone		ACCEPT	pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT:LP-DC4:DA-DIR-GEO	g	  182.4 	   92.4 	   28.5 	   27.2 
HF1-21	Keweenaw Peninsula	HF1-21	HF1-21	992.0	985.0	Ma		hct	67.9	18.2		1.0	1	1	0	t		0	47.3	-88.2	Sedimentary	Sediment Layer	Siltstone:Sandstone		ACCEPT	pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4	g	  187.0 	   97.1 	   21.8 	   11.9 
HF1-21	Keweenaw Peninsula	HF1-21	HF1-21	992.0	985.0	Ma		hct	65.6	23.3		1.0	1	1	0	t		100	47.3	-88.2	Sedimentary	Sediment Layer	Siltstone:Sandstone		ACCEPT	pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DA-DIR-GEO	g	  191.6 	  102.0 	   25.4 	   11.6 
HF1-21	Keweenaw Peninsula	HF1-21	HF1-21	992.0	985.0	Ma		hdt	52.5	6.9		1.0	1	1	0	t		0	47.3	-88.2	Sedimentary	Sediment Layer	Siltstone:Sandstone		ACCEPT	pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO:LP-DC4	g	  181.0 	   91.0 	   27.2 	   28.9 
HF1-22	Keweenaw Peninsula	HF1-22	HF1-22	992.0	985.0	Ma		hct	57.0	9.9		1.0	1	1	0	t		0	47.3	-88.2	Sedimentary	Sediment Layer	Siltstone:Sandstone		ACCEPT	pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4	g	  182.0 	   92.0 	   25.6 	   23.9 
HF1-22	Keweenaw Peninsula	HF1-22	HF1-22	992.0	985.0	Ma		hdt	47.8	-2.6		1.0	1	1	0	t		0	47.3	-88.2	Sedimentary	Sediment Layer	Siltstone:Sandstone		ACCEPT	pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO:LP-DC4	g	  180.1 	   90.1 	   26.0 	   36.3 
HF1-22	Keweenaw Peninsula	HF1-22	HF1-22	992.0	985.0	Ma		hct	55.5	13.8		1.0	1	1	0	t		100	47.3	-88.2	Sedimentary	Sediment Layer	Siltstone:Sandstone		ACCEPT	pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DA-DIR-GEO	g	  184.0 	   94.0 	   28.1 	   23.8 
HF1-22	Keweenaw Peninsula	HF1-22	HF1-22	992.0	985.0	Ma		hdt	48.7	1.1		1.0	1	1	0	t		100	47.3	-88.2	Sedimentary	Sediment Layer	Siltstone:Sandstone		ACCEPT	pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT:LP-DC4:DA-DIR-GEO	g	  180.0 	   90.0 	   27.0 	   34.3 
HF1-23	Keweenaw Peninsula	HF1-23	HF1-23	992.0	985.0	Ma		hct	69.7	20.4		1.0	1	1	0	t		0	47.3	-88.2	Sedimentary	Sediment Layer	Siltstone:Sandstone		ACCEPT	pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4	g	  188.8 	   99.0 	   21.4 	    9.6 
HF1-23	Keweenaw Peninsula	HF1-23	HF1-23	992.0	985.0	Ma		hdt	63.4	-3.4		1.0	1	1	0	t		0	47.3	-88.2	Sedimentary	Sediment Layer	Siltstone:Sandstone		ACCEPT	pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO:LP-DC4	g	  180.2 	   90.2 	   16.4 	   23.1 
HF1-23	Keweenaw Peninsula	HF1-23	HF1-23	992.0	985.0	Ma		hct	67.1	25.7		1.0	1	1	0	t		100	47.3	-88.2	Sedimentary	Sediment Layer	Siltstone:Sandstone		ACCEPT	pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DA-DIR-GEO	g	  194.2 	  104.8 	   25.4 	    9.4 
HF1-23	Keweenaw Peninsula	HF1-23	HF1-23	992.0	985.0	Ma		hdt	61.8	4.7		1.0	1	1	0	t		100	47.3	-88.2	Sedimentary	Sediment Layer	Siltstone:Sandstone		ACCEPT	pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT:LP-DC4:DA-DIR-GEO	g	  180.5 	   90.5 	   20.5 	   21.7 
HF1-24	Keweenaw Peninsula	HF1-24	HF1-24	992.0	985.0	Ma		hdt	57.9	36.1		1.0	1	1	0	n		100	47.3	-88.2	Sedimentary	Sediment Layer	Siltstone:Sandstone		ACCEPT	pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT:LP-DC4:DA-DIR-GEO	g	  209.3 	  121.7 	   36.2 	   11.4 
HF1-24	Keweenaw Peninsula	HF1-24	HF1-24	992.0	985.0	Ma		hdt	62.5	31.8		1.0	1	1	0	t		0	47.3	-88.2	Sedimentary	Sediment Layer	Siltstone:Sandstone		ACCEPT	pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO:LP-DC4	g	  202.3 	  113.7 	   31.1 	   10.1 
HF1-24	Keweenaw Peninsula	HF1-24	HF1-24	992.0	985.0	Ma		hct	81.5	29.5		1.0	1	1	0	t		0	47.3	-88.2	Sedimentary	Sediment Layer	Siltstone:Sandstone		ACCEPT	pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4	g	  199.0 	  110.0 	   17.2 	  357.0 
HF1-24	Keweenaw Peninsula	HF1-24	HF1-24	992.0	985.0	Ma		hct	78.4	35.9		1.0	1	1	0	t		100	47.3	-88.2	Sedimentary	Sediment Layer	Siltstone:Sandstone		ACCEPT	pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DA-DIR-GEO	g	  208.9 	  121.3 	   22.2 	  356.1 
HF1-25	Keweenaw Peninsula	HF1-25	HF1-25	992.0	985.0	Ma		hct	82.2	12.8		1.0	1	1	0	t		0	47.3	-88.2	Sedimentary	Sediment Layer	Siltstone:Sandstone		ACCEPT	pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4	g	  183.4 	   93.4 	   10.0 	    3.1 
HF1-25	Keweenaw Peninsula	HF1-25	HF1-25	992.0	985.0	Ma		hdt	83.7	6.6		1.0	1	1	0	t		0	47.3	-88.2	Sedimentary	Sediment Layer	Siltstone:Sandstone		ACCEPT	pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO:LP-DC4	g	  180.9 	   90.9 	    6.7 	    4.2 
HF1-25	Keweenaw Peninsula	HF1-25	HF1-25	992.0	985.0	Ma		hct	80.9	19.3		1.0	1	1	0	t		100	47.3	-88.2	Sedimentary	Sediment Layer	Siltstone:Sandstone		ACCEPT	pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DA-DIR-GEO	g	  187.9 	   98.0 	   13.4 	    1.7 
HF1-25	Keweenaw Peninsula	HF1-25	HF1-25	992.0	985.0	Ma		hdt	82.9	13.3		1.0	1	1	0	t		100	47.3	-88.2	Sedimentary	Sediment Layer	Siltstone:Sandstone		ACCEPT	pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT:LP-DC4:DA-DIR-GEO	g	  183.7 	   93.7 	    9.8 	    2.4 
HF1-26	Keweenaw Peninsula	HF1-26	HF1-26	992.0	985.0	Ma		hct	94.2	9.2		1.0	1	1	0	t		0	47.3	-88.2	Sedimentary	Sediment Layer	Siltstone:Sandstone		ACCEPT	pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4	g	  181.8 	   91.8 	    0.6 	  355.6 
HF1-26	Keweenaw Peninsula	HF1-26	HF1-26	992.0	985.0	Ma		hdt	69.5	5.4		1.0	1	1	0	t		0	47.3	-88.2	Sedimentary	Sediment Layer	Siltstone:Sandstone		ACCEPT	pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4	g	  180.6 	   90.6 	   15.8 	   15.3 
HF1-26	Keweenaw Peninsula	HF1-26	HF1-26	992.0	985.0	Ma		hct	93.4	16.6		1.0	1	1	0	t		100	47.3	-88.2	Sedimentary	Sediment Layer	Siltstone:Sandstone		ACCEPT	pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DA-DIR-GEO	g	  185.8 	   95.9 	    3.9 	  353.6 
HF1-26	Keweenaw Peninsula	HF1-26	HF1-26	992.0	985.0	Ma		hdt	68.7	10.8		1.0	1	1	0	t		100	47.3	-88.2	Sedimentary	Sediment Layer	Siltstone:Sandstone		ACCEPT	pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DA-DIR-GEO	g	  182.4 	   92.4 	   18.4 	   14.0 
HF1-27	Keweenaw Peninsula	HF1-27	HF1-27	992.0	985.0	Ma		hdt	76.1	40.5		1.0	1	1	0	t		0	47.3	-88.2	Sedimentary	Sediment Layer	Siltstone:Sandstone		ACCEPT	pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO:LP-DC4	g	  217.7 	  131.6 	   26.0 	  355.2 
HF1-27	Keweenaw Peninsula	HF1-27	HF1-27	992.0	985.0	Ma		hdt	71.3	46.6		1.0	1	1	0	t		100	47.3	-88.2	Sedimentary	Sediment Layer	Siltstone:Sandstone		ACCEPT	pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT:LP-DC4:DA-DIR-GEO	g	  231.6 	  149.0 	   32.4 	  354.4 
HF1-28	Keweenaw Peninsula	HF1-28	HF1-28	992.0	985.0	Ma		hdt	93.6	19.7		1.0	1	1	0	t		0	47.3	-88.2	Sedimentary	Sediment Layer	Siltstone:Sandstone		ACCEPT	pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO:LP-DC4	g	  188.2 	   98.4 	    5.0 	  352.3 
HF1-28	Keweenaw Peninsula	HF1-28	HF1-28	992.0	985.0	Ma		hdt	92.7	27.9		1.0	1	1	0	t		100	47.3	-88.2	Sedimentary	Sediment Layer	Siltstone:Sandstone		ACCEPT	pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT:LP-DC4:DA-DIR-GEO	g	  196.9 	  107.7 	    9.0 	  349.7 
HF1-29	Keweenaw Peninsula	HF1-29	HF1-29	992.0	985.0	Ma		hdt	81.5	10.3		1.0	1	1	0	t		100	47.3	-88.2	Sedimentary	Sediment Layer	Siltstone:Sandstone		ACCEPT	pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT:LP-DC4:DA-DIR-GEO	g	  182.2 	   92.2 	    9.6 	    4.5 
HF1-29	Keweenaw Peninsula	HF1-29	HF1-29	992.0	985.0	Ma		hct	74.3	15.9		1.0	1	1	0	t		0	47.3	-88.2	Sedimentary	Sediment Layer	Siltstone:Sandstone		ACCEPT	pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4	g	  185.3 	   95.4 	   16.6 	    7.9 
HF1-29	Keweenaw Peninsula	HF1-29	HF1-29	992.0	985.0	Ma		hct	72.4	21.7		1.0	1	1	0	t		100	47.3	-88.2	Sedimentary	Sediment Layer	Siltstone:Sandstone		ACCEPT	pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DA-DIR-GEO	g	  190.0 	  100.3 	   20.2 	    7.0 
HF1-29	Keweenaw Peninsula	HF1-29	HF1-29	992.0	985.0	Ma		hdt	81.4	4.2		1.0	1	1	0	t		0	47.3	-88.2	Sedimentary	Sediment Layer	Siltstone:Sandstone		ACCEPT	pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO:LP-DC4	g	  180.4 	   90.4 	    7.4 	    6.7 
HF1-3	Keweenaw Peninsula	HF1-3	HF1-3	992.0	985.0	Ma		hct	64.0	-25.7		1.0	1	1	0	t		0	47.3	-88.2	Sedimentary	Sediment Layer	Siltstone:Sandstone		ACCEPT	pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4	g	  194.2 	  104.8 	    6.7 	   30.2 
HF1-3	Keweenaw Peninsula	HF1-3	HF1-3	992.0	985.0	Ma		hdt	50.5	-44.9		1.0	1	1	0	t		0	47.3	-88.2	Sedimentary	Sediment Layer	Siltstone:Sandstone		ACCEPT	pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO:LP-DC4	g	  227.4 	  143.7 	    3.3 	   48.0 
HF1-3	Keweenaw Peninsula	HF1-3	HF1-3	992.0	985.0	Ma		hct	66.7	-20.7		1.0	1	1	0	t		100	47.3	-88.2	Sedimentary	Sediment Layer	Siltstone:Sandstone		ACCEPT	pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DA-DIR-GEO	g	  189.1 	   99.3 	    7.3 	   26.3 
HF1-3	Keweenaw Peninsula	HF1-3	HF1-3	992.0	985.0	Ma		hdt	57.2	-41.3		1.0	1	1	0	t		100	47.3	-88.2	Sedimentary	Sediment Layer	Siltstone:Sandstone		ACCEPT	pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT:LP-DC4:DA-DIR-GEO	g	  219.4 	  133.7 	    2.3 	   41.4 
HF1-30	Keweenaw Peninsula	HF1-30	HF1-30	992.0	985.0	Ma		hct	56.0	-2.5		1.0	1	1	0	t		0	47.3	-88.2	Sedimentary	Sediment Layer	Siltstone:Sandstone		ACCEPT	pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4	g	  180.1 	   90.1 	   21.3 	   29.0 
HF1-30	Keweenaw Peninsula	HF1-30	HF1-30	992.0	985.0	Ma		hdt	52.1	-22.4		1.0	1	1	0	t		0	47.3	-88.2	Sedimentary	Sediment Layer	Siltstone:Sandstone		ACCEPT	pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO:LP-DC4	g	  190.7 	  101.0 	   15.1 	   38.6 
HF1-30	Keweenaw Peninsula	HF1-30	HF1-30	992.0	985.0	Ma		hct	56.1	1.4		1.0	1	1	0	t		100	47.3	-88.2	Sedimentary	Sediment Layer	Siltstone:Sandstone		ACCEPT	pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DA-DIR-GEO	g	  180.0 	   90.0 	   22.8 	   27.6 
HF1-30	Keweenaw Peninsula	HF1-30	HF1-30	992.0	985.0	Ma		hdt	55.0	-20.1		1.0	1	1	0	t		100	47.3	-88.2	Sedimentary	Sediment Layer	Siltstone:Sandstone		ACCEPT	pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT:LP-DC4:DA-DIR-GEO	g	  188.5 	   98.7 	   14.5 	   35.5 
HF1-31	Keweenaw Peninsula	HF1-31	HF1-31	992.0	985.0	Ma		hdt	102.6	1.0		1.0	1	1	0	t		100	47.3	-88.2	Sedimentary	Sediment Layer	Siltstone:Sandstone		ACCEPT	pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT:LP-DC4:DA-DIR-GEO	g	  180.0 	   90.0 	   -8.1 	  352.1 
HF1-31	Keweenaw Peninsula	HF1-31	HF1-31	992.0	985.0	Ma		hct	110.4	6.4		1.0	1	1	0	t		100	47.3	-88.2	Sedimentary	Sediment Layer	Siltstone:Sandstone		ACCEPT	pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DA-DIR-GEO	g	  180.8 	   90.8 	  -11.2 	  344.4 
HF1-31	Keweenaw Peninsula	HF1-31	HF1-31	992.0	985.0	Ma		hct	110.4	-1.5		1.0	1	1	0	t		0	47.3	-88.2	Sedimentary	Sediment Layer	Siltstone:Sandstone		ACCEPT	pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4	g	  180.0 	   90.0 	  -14.2 	  347.0 
HF1-31	Keweenaw Peninsula	HF1-31	HF1-31	992.0	985.0	Ma		hdt	102.3	-6.4		1.0	1	1	0	t		0	47.3	-88.2	Sedimentary	Sediment Layer	Siltstone:Sandstone		ACCEPT	pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO:LP-DC4	g	  180.8 	   90.8 	  -10.7 	  354.9 
HF1-32	Keweenaw Peninsula	HF1-32	HF1-32	992.0	985.0	Ma		hct	92.6	3.7		1.0	1	1	0	t		0	47.3	-88.2	Sedimentary	Sediment Layer	Siltstone:Sandstone		ACCEPT	pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4	g	  180.3 	   90.3 	   -0.4 	  358.6 
HF1-32	Keweenaw Peninsula	HF1-32	HF1-32	992.0	985.0	Ma		hct	92.2	11.0		1.0	1	1	0	t		100	47.3	-88.2	Sedimentary	Sediment Layer	Siltstone:Sandstone		ACCEPT	pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DA-DIR-GEO	g	  182.5 	   92.5 	    2.6 	  356.4 
HF1-32	Keweenaw Peninsula	HF1-32	HF1-32	992.0	985.0	Ma		hdt	82.6	-7.2		1.0	1	1	0	t		0	47.3	-88.2	Sedimentary	Sediment Layer	Siltstone:Sandstone		ACCEPT	pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO:LP-DC4	g	  181.1 	   91.1 	    2.3 	    9.7 
